,State,Year,Month,Period,State Name,Cocaine (T40.5),Heroin (T40.1),Methadone (T40.3),Natural & semi-synthetic opioids (T40.2),"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Number of Deaths,Number of Drug Overdose Deaths,"Opioids (T40.0-T40.4,T40.6)",Percent with drugs specified,Psychostimulants with abuse potential (T43.6),"Synthetic opioids, excl. methadone (T40.4)"
5977,WY,2020,August,12 month-ending,Wyoming,,10,,26,27,47,"5,008",88,54,97.72727273,26,27
5978,WY,2020,December,12 month-ending,Wyoming,,12,,29,30,51,"5,527",101,60,98.01980198,32,27
5979,WY,2020,February,12 month-ending,Wyoming,,,,26,27,41,"4,783",80,46,96.25,24,19
5980,WY,2020,January,12 month-ending,Wyoming,,,,27,28,42,"4,748",78,47,97.43589744,23,19
5981,WY,2020,July,12 month-ending,Wyoming,,12,,29,30,48,"4,910",88,55,97.72727273,25,26
5982,WY,2020,June,12 month-ending,Wyoming,,,,27,28,46,"4,855",84,51,97.61904762,25,25
5983,WY,2020,March,12 month-ending,Wyoming,,,,26,27,40,"4,757",81,45,95.0617284,25,18
5984,WY,2020,May,12 month-ending,Wyoming,,,,28,29,46,"4,808",88,51,95.45454545,26,23
5985,WY,2020,November,12 month-ending,Wyoming,,13,,29,30,53,"5,344",109,63,98.16513761,35,29
5986,WY,2020,October,12 month-ending,Wyoming,,13,,26,27,50,"5,176",99,60,97.97979798,33,28
5987,WY,2020,September,12 month-ending,Wyoming,,11,,27,28,51,"5,071",96,59,97.91666667,32,29
5988,WY,2021,April,12 month-ending,Wyoming,,16,,26,26,50,"5,598",97,62,100,33,28
5989,WY,2021,August,12 month-ending,Wyoming,,14,,27,27,53,"5,754",104,61,100,38,30
5990,WY,2021,December,12 month-ending,Wyoming,,12,,24,26,57,"5,962",101,62,99.00990099,43,36
5991,WY,2021,February,12 month-ending,Wyoming,,13,,29,29,51,"5,637",99,61,98.98989899,33,26
5992,WY,2021,January,12 month-ending,Wyoming,,13,,29,29,48,"5,598",97,58,97.93814433,32,24
5993,WY,2021,July,12 month-ending,Wyoming,,10,,26,26,51,"5,659",99,59,100,35,27
5994,WY,2021,June,12 month-ending,Wyoming,,13,,28,28,52,"5,665",105,62,100,37,27
5995,WY,2021,March,12 month-ending,Wyoming,,12,,25,25,48,"5,633",93,57,100,33,27
5996,WY,2021,May,12 month-ending,Wyoming,,15,,28,28,52,"5,620",100,64,100,34,27
5997,WY,2021,November,12 month-ending,Wyoming,,12,,26,28,57,"6,074",97,62,100,37,34
5998,WY,2021,October,12 month-ending,Wyoming,,12,,28,28,56,"6,045",97,61,100,37,33
5999,WY,2021,September,12 month-ending,Wyoming,,14,,24,24,53,"5,868",101,60,100,38,33
6000,WY,2022,April,12 month-ending,Wyoming,,,,27,29,67,"6,137",114,69,99.12280702,47,45
6001,WY,2022,August,12 month-ending,Wyoming,,,,29,32,72,"6,054",112,74,99.10714286,47,47
6002,WY,2022,December,12 month-ending,Wyoming,,,,28,29,77,"5,455",123,79,100,51,58
6003,WY,2022,February,12 month-ending,Wyoming,,11,,25,27,63,"6,053",109,68,99.08256881,47,43
6004,WY,2022,January,12 month-ending,Wyoming,,11,,25,27,59,"5,984",106,64,99.05660377,46,39
6005,WY,2022,July,12 month-ending,Wyoming,,,,31,34,72,"6,143",115,74,99.13043478,50,46
6006,WY,2022,June,12 month-ending,Wyoming,,,,28,31,69,"6,128",112,71,99.10714286,49,46
6007,WY,2022,March,12 month-ending,Wyoming,,12,,27,29,68,"6,072",115,73,99.13043478,48,46
6008,WY,2022,May,12 month-ending,Wyoming,,,,28,30,68,"6,155",113,69,99.11504425,50,46
6009,WY,2022,November,12 month-ending,Wyoming,,,,27,28,72,"5,492",119,74,99.15966387,51,53
6010,WY,2022,October,12 month-ending,Wyoming,,,,28,31,73,"5,617",122,75,99.18032787,50,51
6011,WY,2022,September,12 month-ending,Wyoming,,,,33,36,75,"5,893",118,77,99.15254237,46,49
6012,WY,2023,April,12 month-ending,Wyoming,,,,24,25,81,"5,324",126,82,100,58,64
6013,WY,2023,August,12 month-ending,Wyoming,,,,28,28,85,"5,268",129,85,100,53,65
6014,WY,2023,December,12 month-ending,Wyoming,,,,35,35,84,"5,199",127,84,99.21259843,47,54
6015,WY,2023,February,12 month-ending,Wyoming,,,,26,27,81,"5,292",123,82,100,50,62
6016,WY,2023,January,12 month-ending,Wyoming,,,,26,27,80,"5,369",123,81,100,49,61
6017,WY,2023,July,12 month-ending,Wyoming,,,,25,25,86,"5,285",130,86,100,52,68
6018,WY,2023,June,12 month-ending,Wyoming,,,,25,25,84,"5,284",128,84,100,52,66
6019,WY,2023,March,12 month-ending,Wyoming,,,,24,25,76,"5,309",122,77,100,53,59
6020,WY,2023,May,12 month-ending,Wyoming,,,,21,22,79,"5,311",126,80,100,55,65
6021,WY,2023,November,12 month-ending,Wyoming,,,,34,34,89,"5,205",130,89,100,50,61
6022,WY,2023,October,12 month-ending,Wyoming,,,,31,31,86,"5,241",128,86,100,50,62
6023,WY,2023,September,12 month-ending,Wyoming,,,,27,27,83,"5,234",127,83,100,53,62
6024,WY,2024,April,12 month-ending,Wyoming,,,,41,41,77,"5,188",128,79,99.21875,49,43
6025,WY,2024,August,12 month-ending,Wyoming,,,,33,35,69,"5,177",123,71,99.18699187,54,40
6026,WY,2024,February,12 month-ending,Wyoming,,,,35,35,71,"5,246",124,71,99.19354839,54,41
6027,WY,2024,January,12 month-ending,Wyoming,,,,36,36,80,"5,245",126,80,99.20634921,51,49
6028,WY,2024,July,12 month-ending,Wyoming,,,,36,37,72,"5,192",125,74,99.2,53,43
6029,WY,2024,June,12 month-ending,Wyoming,,,,39,40,75,"5,205",127,77,99.21259843,53,43
6030,WY,2024,March,12 month-ending,Wyoming,,,,40,40,77,"5,221",129,79,99.2248062,53,42
6031,WY,2024,May,12 month-ending,Wyoming,,,,43,43,77,"5,178",128,79,99.21875,52,41
6032,YC,2015,April,12 month-ending,New York City,221,310,114,176,275,309,"53,978",796,596,98.24120603,30,43
6033,YC,2015,August,12 month-ending,New York City,261,344,130,208,316,356,"54,505",858,637,97.9020979,39,61
6034,YC,2015,December,12 month-ending,New York City,290,408,126,223,323,419,"54,120",959,726,98.22732013,47,136
6035,YC,2015,February,12 month-ending,New York City,234,302,116,202,300,327,"54,100",800,606,98.75,32,38
6036,YC,2015,January,12 month-ending,New York City,231,299,112,197,291,319,"53,516",794,596,98.74055416,37,39
6037,YC,2015,July,12 month-ending,New York City,242,322,129,194,303,336,"54,291",826,615,98.062954,38,50
6038,YC,2015,June,12 month-ending,New York City,244,307,124,186,293,325,"54,107",814,598,98.03439803,34,48
6039,YC,2015,March,12 month-ending,New York City,221,292,106,189,280,311,"54,149",781,587,98.46350832,29,39
6040,YC,2015,May,12 month-ending,New York City,230,306,119,188,291,322,"54,029",810,601,98.14814815,32,44
6041,YC,2015,November,12 month-ending,New York City,283,402,132,218,324,407,"54,320",944,710,97.98728814,42,121
6042,YC,2015,October,12 month-ending,New York City,272,375,131,223,328,404,"54,572",918,689,97.82135076,37,109
6043,YC,2015,September,12 month-ending,New York City,266,360,136,214,325,384,"54,449",886,667,97.96839729,38,83
6044,YC,2016,April,12 month-ending,New York City,352,470,144,278,387,572,"53,516","1,118",861,98.74776386,63,280
6045,YC,2016,August,12 month-ending,New York City,411,534,152,302,414,724,"53,485","1,279","1,014",99.29632525,64,441
6046,YC,2016,December,12 month-ending,New York City,507,574,177,324,448,866,"54,280","1,424","1,136",99.36797753,57,579
6047,YC,2016,February,12 month-ending,New York City,316,436,126,227,329,468,"53,421","1,019",764,98.23356232,55,194
6048,YC,2016,January,12 month-ending,New York City,308,421,125,222,324,431,"53,624",987,741,98.17629179,49,154
6049,YC,2016,July,12 month-ending,New York City,402,517,149,310,418,694,"53,502","1,251",983,99.12070344,65,399
6050,YC,2016,June,12 month-ending,New York City,370,501,143,298,402,635,"53,435","1,192",933,99.07718121,63,343
6051,YC,2016,March,12 month-ending,New York City,344,458,141,253,362,522,"53,547","1,076",815,98.51301115,55,239
6052,YC,2016,May,12 month-ending,New York City,361,482,143,282,386,600,"53,496","1,146",891,98.95287958,62,310
6053,YC,2016,November,12 month-ending,New York City,475,547,165,323,439,823,"53,882","1,371","1,097",99.34354486,59,529
6054,YC,2016,October,12 month-ending,New York City,465,546,161,305,421,775,"53,545","1,344","1,069",99.25595238,60,492
6055,YC,2016,September,12 month-ending,New York City,442,540,147,305,412,749,"53,533","1,311","1,038",99.23722349,63,476
6056,YC,2017,April,12 month-ending,New York City,561,586,163,313,426,913,"54,067","1,468","1,177",99.38692098,54,640
6057,YC,2017,August,12 month-ending,New York City,600,617,164,314,435,983,"54,191","1,497","1,201",99.5991984,66,724
6058,YC,2017,December,12 month-ending,New York City,630,643,165,300,432,"1,035","54,319","1,493","1,201",99.79906229,68,805
6059,YC,2017,February,12 month-ending,New York City,542,594,175,337,459,925,"54,403","1,494","1,201",99.46452477,58,639
6060,YC,2017,January,12 month-ending,New York City,537,597,178,339,463,922,"54,566","1,483","1,193",99.52798382,60,629
6061,YC,2017,July,12 month-ending,New York City,599,616,166,314,435,977,"54,200","1,503","1,208",99.5342648,60,714
6062,YC,2017,June,12 month-ending,New York City,601,620,170,316,437,975,"54,245","1,509","1,218",99.46984758,56,703
6063,YC,2017,March,12 month-ending,New York City,541,584,166,318,437,907,"54,145","1,466","1,174",99.45429741,61,627
6064,YC,2017,May,12 month-ending,New York City,585,602,165,317,437,942,"54,194","1,488","1,198",99.46236559,57,668
6065,YC,2017,November,12 month-ending,New York City,631,647,168,297,429,"1,030","54,241","1,509","1,211",99.80119284,68,797
6066,YC,2017,October,12 month-ending,New York City,620,644,163,310,435,"1,026","54,287","1,507","1,210",99.800929,68,781
6067,YC,2017,September,12 month-ending,New York City,615,634,172,317,446,"1,016","54,331","1,514","1,215",99.66974901,65,754
6068,YC,2018,April,12 month-ending,New York City,656,695,196,289,452,"1,090","55,057","1,545","1,232",99.87055016,68,873
6069,YC,2018,August,12 month-ending,New York City,686,674,183,265,418,"1,088","54,973","1,544","1,214",99.6761658,60,893
6070,YC,2018,December,12 month-ending,New York City,639,605,174,261,404,"1,035","55,081","1,482","1,155",99.52766532,66,845
6071,YC,2018,February,12 month-ending,New York City,645,650,191,293,449,"1,048","54,911","1,495","1,197",99.7993311,66,816
6072,YC,2018,January,12 month-ending,New York City,638,644,177,292,434,"1,034","54,731","1,488","1,188",99.7983871,65,812
6073,YC,2018,July,12 month-ending,New York City,671,667,185,260,417,"1,065","55,015","1,513","1,191",99.66953073,65,873
6074,YC,2018,June,12 month-ending,New York City,670,678,183,277,431,"1,074","54,979","1,524","1,202",99.80314961,70,878
6075,YC,2018,March,12 month-ending,New York City,649,672,195,295,453,"1,071","54,983","1,520","1,219",99.80263158,64,844
6076,YC,2018,May,12 month-ending,New York City,658,688,191,282,439,"1,081","54,901","1,529","1,211",99.80379333,69,877
6077,YC,2018,November,12 month-ending,New York City,645,618,171,270,412,"1,039","55,185","1,482","1,160",99.66261808,63,847
6078,YC,2018,October,12 month-ending,New York City,660,632,176,267,412,"1,048","55,130","1,499","1,179",99.6664443,66,855
6079,YC,2018,September,12 month-ending,New York City,663,653,176,261,409,"1,053","54,954","1,508","1,187",99.73474801,63,863
6080,YC,2019,April,12 month-ending,New York City,638,581,157,254,381,"1,018","54,245","1,437","1,131",99.51287404,61,844
6081,YC,2019,August,12 month-ending,New York City,618,590,168,251,389,"1,025","54,503","1,448","1,140",99.44751381,69,866
6082,YC,2019,December,12 month-ending,New York City,645,651,181,280,428,"1,154","54,561","1,548","1,253",99.54780362,80,"1,004"
6083,YC,2019,February,12 month-ending,New York City,636,611,161,266,392,"1,036","54,361","1,475","1,157",99.52542373,67,856
6084,YC,2019,January,12 month-ending,New York City,620,603,171,252,392,"1,019","54,507","1,456","1,138",99.51923077,68,836
6085,YC,2019,July,12 month-ending,New York City,617,607,164,253,388,"1,045","54,589","1,466","1,155",99.45429741,67,882
6086,YC,2019,June,12 month-ending,New York City,623,582,164,244,378,"1,022","54,405","1,438","1,130",99.58275382,62,851
6087,YC,2019,March,12 month-ending,New York City,643,599,156,262,386,"1,039","54,381","1,470","1,156",99.52380952,67,863
6088,YC,2019,May,12 month-ending,New York City,634,586,162,249,380,"1,021","54,374","1,444","1,137",99.58448753,62,850
6089,YC,2019,November,12 month-ending,New York City,636,626,176,261,407,"1,104","54,359","1,514","1,205",99.40554822,79,954
6090,YC,2019,October,12 month-ending,New York City,615,609,174,251,398,"1,077","54,386","1,487","1,176",99.39475454,74,930
6091,YC,2019,September,12 month-ending,New York City,618,596,173,251,394,"1,047","54,447","1,457","1,152",99.45092656,71,893
6092,YC,2020,April,12 month-ending,New York City,679,710,201,340,494,"1,310","78,382","1,683","1,390",99.52465835,96,"1,165"
6093,YC,2020,August,12 month-ending,New York City,779,779,267,428,624,"1,592","81,277","1,928","1,654",99.32572614,122,"1,442"
6094,YC,2020,December,12 month-ending,New York City,855,805,285,463,669,"1,772","82,143","2,131","1,839",99.29610511,129,"1,626"
6095,YC,2020,February,12 month-ending,New York City,663,676,190,306,455,"1,232","54,786","1,615","1,318",99.62848297,88,"1,086"
6096,YC,2020,January,12 month-ending,New York City,656,655,176,299,440,"1,186","54,603","1,580","1,280",99.55696203,81,"1,035"
6097,YC,2020,July,12 month-ending,New York City,772,761,256,409,597,"1,521","81,185","1,882","1,595",99.36238045,119,"1,371"
6098,YC,2020,June,12 month-ending,New York City,741,748,236,387,565,"1,454","81,243","1,825","1,533",99.12328767,106,"1,311"
6099,YC,2020,March,12 month-ending,New York City,671,694,195,330,482,"1,278","58,699","1,653","1,359",99.57652753,93,"1,131"
6100,YC,2020,May,12 month-ending,New York City,712,742,228,375,550,"1,408","80,956","1,777","1,482",99.26842994,100,"1,260"
6101,YC,2020,November,12 month-ending,New York City,836,812,279,461,663,"1,742","81,402","2,091","1,805",99.33046389,125,"1,598"
6102,YC,2020,October,12 month-ending,New York City,826,800,267,460,652,"1,695","81,208","2,039","1,756",99.36243256,124,"1,544"
6103,YC,2020,September,12 month-ending,New York City,803,791,260,445,632,"1,636","81,302","1,989","1,700",99.29612871,127,"1,489"
6104,YC,2021,April,12 month-ending,New York City,973,817,319,480,711,"1,983","64,386","2,392","2,060",99.12207358,167,"1,838"
6105,YC,2021,August,12 month-ending,New York City,"1,057",785,305,490,702,"2,093","62,583","2,555","2,163",99.29549902,199,"1,953"
6106,YC,2021,December,12 month-ending,New York City,"1,227",801,344,505,738,"2,293","63,551","2,775","2,346",99.31531532,237,"2,160"
6107,YC,2021,February,12 month-ending,New York City,906,806,301,461,683,"1,854","85,457","2,243","1,926",99.01917075,138,"1,713"
6108,YC,2021,January,12 month-ending,New York City,898,818,296,466,683,"1,848","83,856","2,217","1,918",99.23319802,135,"1,702"
6109,YC,2021,July,12 month-ending,New York City,"1,010",782,302,482,692,"2,042","62,032","2,476","2,113",99.23263328,179,"1,901"
6110,YC,2021,June,12 month-ending,New York City,996,790,317,488,710,"2,016","62,072","2,448","2,090",99.26470588,185,"1,871"
6111,YC,2021,March,12 month-ending,New York City,932,820,315,470,697,"1,914","83,057","2,312","1,990",99.04844291,154,"1,770"
6112,YC,2021,May,12 month-ending,New York City,981,792,308,475,692,"1,975","62,244","2,394","2,054",99.16457811,176,"1,833"
6113,YC,2021,November,12 month-ending,New York City,"1,202",792,339,504,732,"2,252","63,704","2,731","2,311",99.37751739,233,"2,114"
6114,YC,2021,October,12 month-ending,New York City,"1,169",801,331,496,722,"2,199","63,513","2,671","2,263",99.3260951,220,"2,057"
6115,YC,2021,September,12 month-ending,New York City,"1,115",792,330,494,726,"2,166","63,170","2,627","2,231",99.31480777,205,"2,019"
6116,YC,2022,April,12 month-ending,New York City,"1,316",785,344,494,732,"2,364","60,747","2,838","2,408",99.43622269,230,"2,236"
6117,YC,2022,August,12 month-ending,New York City,"1,424",799,358,468,731,"2,512","60,714","2,989","2,563",99.56507193,216,"2,379"
6118,YC,2022,December,12 month-ending,New York City,"1,539",806,343,468,729,"2,642","60,596","3,142","2,691",99.64990452,214,"2,514"
6119,YC,2022,February,12 month-ending,New York City,"1,281",803,353,510,750,"2,369","63,425","2,828","2,418",99.54031117,247,"2,237"
6120,YC,2022,January,12 month-ending,New York City,"1,242",794,363,514,757,"2,336","64,670","2,804","2,386",99.35805991,246,"2,202"
6121,YC,2022,July,12 month-ending,New York City,"1,408",792,353,483,741,"2,488","60,802","2,974","2,537",99.56287828,227,"2,353"
6122,YC,2022,June,12 month-ending,New York City,"1,364",787,339,473,719,"2,432","60,479","2,916","2,483",99.58847737,225,"2,299"
6123,YC,2022,March,12 month-ending,New York City,"1,306",796,346,490,731,"2,367","61,833","2,841","2,416",99.4720169,237,"2,239"
6124,YC,2022,May,12 month-ending,New York City,"1,345",779,340,489,730,"2,415","60,476","2,893","2,462",99.55063947,222,"2,281"
6125,YC,2022,November,12 month-ending,New York City,"1,491",800,345,469,732,"2,595","60,595","3,083","2,643",99.54589685,204,"2,463"
6126,YC,2022,October,12 month-ending,New York City,"1,441",787,351,469,732,"2,544","60,483","3,029","2,595",99.53780125,212,"2,412"
6127,YC,2022,September,12 month-ending,New York City,"1,424",802,350,469,727,"2,526","60,413","2,999","2,575",99.56652217,215,"2,400"
6128,YC,2023,April,12 month-ending,New York City,"1,606",762,326,439,696,"2,686","57,501","3,225","2,735",99.78294574,239,"2,560"
6129,YC,2023,August,12 month-ending,New York City,"1,683",733,331,443,707,"2,759","56,500","3,269","2,799",99.72468645,253,"2,632"
6130,YC,2023,December,12 month-ending,New York City,"1,622",672,344,405,677,"2,589","55,458","3,111","2,635",99.77499196,247,"2,464"
6131,YC,2023,February,12 month-ending,New York City,"1,556",767,321,430,680,"2,619","57,321","3,145","2,668",99.68203498,218,"2,497"
6132,YC,2023,January,12 month-ending,New York City,"1,549",786,319,441,687,"2,616","57,937","3,133","2,668",99.68081711,215,"2,493"
6133,YC,2023,July,12 month-ending,New York City,"1,666",752,329,437,697,"2,754","56,867","3,259","2,794",99.75452593,256,"2,637"
6134,YC,2023,June,12 month-ending,New York City,"1,650",766,335,451,710,"2,755","57,250","3,254","2,792",99.75414874,249,"2,637"
6135,YC,2023,March,12 month-ending,New York City,"1,577",755,326,437,691,"2,642","57,413","3,169","2,687",99.77911013,227,"2,520"
6136,YC,2023,May,12 month-ending,New York City,"1,613",763,330,443,701,"2,685","57,458","3,208","2,729",99.78179551,246,"2,565"
6137,YC,2023,November,12 month-ending,New York City,"1,640",679,338,410,677,"2,629","55,872","3,151","2,675",99.7778483,259,"2,511"
6138,YC,2023,October,12 month-ending,New York City,"1,666",712,340,428,697,"2,717","56,194","3,234","2,762",99.78354978,255,"2,599"
6139,YC,2023,September,12 month-ending,New York City,"1,677",709,333,429,693,"2,719","56,373","3,243","2,765",99.75331483,252,"2,596"
6140,YC,2024,April,12 month-ending,New York City,"1,557",599,335,359,627,"2,455","56,042","2,939","2,498",99.76182375,240,"2,328"
6141,YC,2024,August,12 month-ending,New York City,"1,338",474,269,259,477,"2,000","55,993","2,510","2,042",99.80079681,228,"1,888"
6142,YC,2024,February,12 month-ending,New York City,"1,626",650,349,404,680,"2,574","55,974","3,084","2,619",99.77302205,246,"2,439"
6143,YC,2024,January,12 month-ending,New York City,"1,630",663,350,410,688,"2,572","55,738","3,083","2,617",99.77294843,244,"2,437"
6144,YC,2024,July,12 month-ending,New York City,"1,399",514,281,283,513,"2,113","56,056","2,625","2,157",99.80952381,226,"1,994"
6145,YC,2024,June,12 month-ending,New York City,"1,464",550,297,310,555,"2,248","55,959","2,763","2,294",99.78284473,236,"2,124"
6146,YC,2024,March,12 month-ending,New York City,"1,595",628,339,388,657,"2,518","55,978","3,014","2,564",99.7677505,241,"2,386"
